n,p_approx,theta_rad,theta_deg
1009450000,20928595210.36495,2.4155828468366267,138.40270218793506
1009460000,20928812537.12913,2.4157184327147245,138.41047068651164
1009470000,20929029863.99238,2.4158540172466947,138.4182391079608
1009480000,20929247190.954685,2.415989600432582,138.4260074522851
1009490000,20929464518.016052,2.416125182272387,138.43377571948452
1009500000,20929681845.17648,2.416260762766153,138.44154390956163
1009510000,20929899172.435966,2.4163963419138814,138.44931202251644
1009520000,20930116499.79451,2.416531919715616,138.4570800583515
1009530000,20930333827.25211,2.4166674961713572,138.4648480170668
1009540000,20930551154.80877,2.4168030712812385,138.47261589867003
1009550000,20930768482.46448,2.416938645045171,138.48038370315606
1009560000,20930985810.219246,2.4170742174631994,138.48815143052747
1009570000,20931203138.073067,2.417209788535368,138.4959190807868
1009580000,20931420466.02594,2.4173453582617217,138.5036866539366
1009590000,20931637794.07786,2.41748092664226,138.51145414997688
1009600000,20931855122.228832,2.4176164936770284,138.5192215689102
1009610000,20932072450.478855,2.4177520593660264,138.52698891073658
1009620000,20932289778.827923,2.417887623709343,138.5347561754611
1009630000,20932507107.276043,2.4180231867069346,138.54252336308122
1009640000,20932724435.823208,2.4181587483588003,138.55029047359693
1009650000,20932941764.469414,2.418294308665074,138.55805750701592
1009660000,20933159093.21467,2.418429867625711,138.56582446333562
1009670000,20933376422.058964,2.418565425240757,138.5735913425586
1009680000,20933593751.0023,2.4187009815102107,138.58135814468483
1009690000,20933811080.044685,2.4188365364341617,138.58912486971946
1009700000,20934028409.1861,2.418972090012611,138.59689151766247
1009710000,20934245738.426563,2.419107642245557,138.60465808851387
1009720000,20934463067.76606,2.419243193133046,138.61242458227622
1009730000,20934680397.204594,2.419378742675121,138.62019099895207
1009740000,20934897726.742165,2.4195142908717386,138.62795733853886
1009750000,20935115056.378773,2.4196498377229876,138.63572360104172
1009760000,20935332386.11441,2.4197853832289127,138.6434897864632
1009770000,20935549715.949085,2.419920927389514,138.65125589480328
1009780000,20935767045.882793,2.4200564702047913,138.659021926062
1009790000,20935984375.91553,2.420192011674834,138.66678788024444
1009800000,20936201706.047302,2.4203275517995526,138.6745537573455
1009810000,20936419036.2781,2.4204630905790814,138.68231955737286
1009820000,20936636366.607925,2.4205986280134653,138.69008528032907
1009830000,20936853697.03678,2.4207341641026585,138.69785092621157
1009840000,20937071027.564663,2.420869698846707,138.70561649502292
1009850000,20937288358.191566,2.4210052322456543,138.71338198676568
1009860000,20937505688.9175,2.4211407642995013,138.72114740143985
1009870000,20937723019.742455,2.4212762950082922,138.72891273904798
1009880000,20937940350.666435,2.421411824372072,138.73667799959264
1009890000,20938157681.68943,2.421547352390795,138.74444318307127
1009900000,20938375012.81145,2.421682879064552,138.75220828948898
1009910000,20938592344.032494,2.421818404393431,138.75997331885088
1009920000,20938809675.35255,2.4219539283773437,138.76773827115187
1009930000,20939027006.771626,2.422089451016334,138.7755031463945
1009940000,20939244338.28972,2.422224972310447,138.78326794458133
1009950000,20939461669.90683,2.422360492259683,138.79103266571235
1009960000,20939679001.62295,2.422496010864175,138.79879730979525
1009970000,20939896333.43809,2.422631528123834,138.8065618768249
1009980000,20940113665.352238,2.42276704403875,138.81432636680643
1009990000,20940330997.365402,2.4229025586088775,138.82209077973727
1010000000,20940548329.477573,2.423038071834306,138.82985511562254
1010010000,20940765661.68876,2.4231735837151254,138.83761937446735
1010020000,20940982993.99895,2.423309094251201,138.84538355626404
1010030000,20941200326.40815,2.423444603442667,138.85314766102027
1010040000,20941417658.916355,2.423580111289568,138.8609116887386
1010050000,20941634991.523567,2.423715617791815,138.86867563941394
1010060000,20941852324.229786,2.4238511229495416,138.87643951305392
1010070000,20942069657.035007,2.4239866267627477,138.88420330965857
1010080000,20942286989.93923,2.4241221292314785,138.89196702923044
1010090000,20942504322.942455,2.424257630355689,138.89973067176697
1010100000,20942721656.044685,2.424393130135468,138.90749423727328
1010110000,20942938989.245914,2.424528628570861,138.91525772575193
1010120000,20943156322.54614,2.424664125661823,138.92302113720035
1010130000,20943373655.945366,2.4247996214083987,138.9307844716211
1010140000,20943590989.44359,2.4249351158106776,138.93854772901932
1010150000,20943808323.040806,2.425070608868659,138.94631090939498
1010160000,20944025656.737022,2.4252061005823435,138.9540740127481
1010170000,20944242990.53223,2.4253415909517755,138.96183703908122
1010180000,20944460324.42643,2.4254770799769103,138.9695999883918
1010190000,20944677658.41962,2.425612567657882,138.9773628606875
1010200000,20944894992.51181,2.425748053994691,138.98512565596832
1010210000,20945112326.702984,2.425883538987292,138.9928883742317
1010220000,20945329660.99315,2.4260190226358187,139.00065101548535
1010230000,20945546995.3823,2.426154504940272,139.00841357972922
1010240000,20945764329.87044,2.4262899859006066,139.01617606696078
1010250000,20945981664.457565,2.4264254655168678,139.02393847718258
1010260000,20946198999.143677,2.426560943789144,139.03170081039974
1010270000,20946416333.928772,2.4266964207174357,139.03946306661226
1010280000,20946633668.812855,2.426831896301698,139.04722524581757
1010290000,20946851003.795914,2.42696737054211,139.05498734802592
1010300000,20947068338.87796,2.427102843438582,139.06274937323218
1010310000,20947285674.058983,2.427238314991159,139.07051132143891
1010320000,20947503009.338985,2.4273737851998853,139.07827319264868
1010330000,20947720344.71797,2.427509254064716,139.08603498685892
1010340000,20947937680.195927,2.4276447215857857,139.0937967040773
1010350000,20948155015.772865,2.4277801877630942,139.10155834430384
1010360000,20948372351.448776,2.4279156525965964,139.10931990753596
1010370000,20948589687.223663,2.4280511160864267,139.11708139378135
1010380000,20948807023.097523,2.4281865782325847,139.12484280304
1010390000,20949024359.070354,2.4283220390350264,139.13260413530935
1010400000,20949241695.142162,2.428457498493796,139.14036539059197
1010410000,20949459031.312935,2.4285929566089823,139.14812656889296
1010420000,20949676367.58268,2.428728413380542,139.15588767020978
1010430000,20949893703.951393,2.428863868808563,139.16364869454753
1010440000,20950111040.419075,2.428999322893046,139.17140964190622
1010450000,20950328376.985725,2.4291347756339463,139.1791705122833
1010460000,20950545713.651337,2.429270227031443,139.18693130568897
1010470000,20950763050.415916,2.4294056770854455,139.19469202211815
1010480000,20950980387.279457,2.4295411257960438,139.20245266157593
1010490000,20951197724.241962,2.4296765731632384,139.21021322406233
1010500000,20951415061.303432,2.4298120191870285,139.21797370957734
1010510000,20951632398.463863,2.4299474638674146,139.22573411812095
1010520000,20951849735.723248,2.4300829072045302,139.23349444970086
1010530000,20952067073.081596,2.430218349198331,139.24125470431449
1010540000,20952284410.538902,2.4303537898488616,139.2490148819644
1010550000,20952501748.095165,2.430489229156167,139.25677498265316
1010560000,20952719085.75038,2.4306246671202016,139.2645350063782
1010570000,20952936423.504555,2.4307601037410556,139.27229495314464
1010580000,20953153761.357685,2.430895539018773,139.28005482295504
1010590000,20953371099.309765,2.4310309729533097,139.28781461580684
1010600000,20953588437.360798,2.4311664055447997,139.2955743317077
1010610000,20953805775.510777,2.431301836793108,139.30333397065
1010620000,20954023113.759712,2.431437266698459,139.31109353264645
1010630000,20954240452.107594,2.4315726952606735,139.31885301768688
1010640000,20954457790.55443,2.4317081224799755,139.32661242578405
1010650000,20954675129.10021,2.43184354835623,139.3343717569303
1010660000,20954892467.74493,2.4319789728895267,139.34213101113073
1010670000,20955109806.488598,2.432114396079955,139.34989018839048
1010680000,20955327145.331215,2.432249817927426,139.3576492887044
1010690000,20955544484.27277,2.432385238432028,139.36540831207765
1010700000,20955761823.31327,2.432520657593762,139.3731672585102
1010710000,20955979162.452713,2.4326560754127162,139.38092612800716
1010720000,20956196501.691093,2.4327914918888474,139.388684920566
1010730000,20956413841.028416,2.4329269070222437,139.3964436361918
1010740000,20956631180.464672,2.4330623208129056,139.4042022748846
1010750000,20956848519.999866,2.433197733260788,139.4119608366418
1010760000,20957065859.634003,2.4333331443660255,139.41971932147112
1010770000,20957283199.36707,2.433468554128618,139.42747772937253
1010780000,20957500539.199074,2.43360396254852,139.43523606034347
1010790000,20957717879.13001,2.433739369625867,139.44299431439163
1010800000,20957935219.159878,2.433874775360613,139.45075249151444
1010810000,20958152559.288677,2.4340101797528026,139.45851059171446
1010820000,20958369899.516407,2.434145582802437,139.4662686149917
1010830000,20958587239.84307,2.4342809845096043,139.47402656135125
1010840000,20958804580.268658,2.4344163848742606,139.48178443079058
1010850000,20959021920.79318,2.4345517838964947,139.4895422233148
1010860000,20959239261.41662,2.4346871815763067,139.4972999389239
1010870000,20959456602.13899,2.434822577913697,139.5050575776179
1010880000,20959673942.96028,2.434957972908799,139.51281513940444
1010890000,20959891283.8805,2.4350933665614347,139.5205726242733
1010900000,20960108624.89964,2.4352287588718267,139.5283300322373
1010910000,20960325966.0177,2.435364149839931,139.53608736329386
1010920000,20960543307.234688,2.435499539465747,139.54384461744297
1010930000,20960760648.550587,2.4356349277493643,139.55160179468976
1010940000,20960977989.96541,2.435770314690738,139.55935889503166
1010950000,20961195331.47915,2.4359057002899576,139.5671159184738
1010960000,20961412673.091805,2.4360410845469787,139.57487286501362
1010970000,20961630014.803375,2.43617646746189,139.58262973465622
1010980000,20961847356.61386,2.4363118490346922,139.59038652740162
1010990000,20962064698.523262,2.436447229265429,139.59814324325237
1011000000,20962282040.531578,2.4365826081541013,139.60589988220846
1011010000,20962499382.6388,2.436717985700709,139.6136564442699
1011020000,20962716724.84494,2.4368533619053854,139.62141292944438
1011030000,20962934067.149986,2.4369887367680865,139.6291693377293
1011040000,20963151409.55394,2.437124110288857,139.63692566912727
1011050000,20963368752.056805,2.4372594824676512,139.6446819236357
1011060000,20963586094.658577,2.4373948533045597,139.6524381012597
1011070000,20963803437.359253,2.4375302227996714,139.6601942020044
1011080000,20964020780.158836,2.4376655909528515,139.6679502258621
1011090000,20964238123.057323,2.43780095776428,139.6757061728431
1011100000,20964455466.05471,2.4379363232339557,139.68346204294733
1011110000,20964672809.151,2.43807168736179,139.6912178361697
1011120000,20964890152.346195,2.438207050147961,139.69897355252044
1011130000,20965107495.64029,2.4383424115924246,139.706729191997
1011140000,20965324839.03328,2.438477771695136,139.7144847545968
1011150000,20965542182.52517,2.438613130456229,139.72224024032755
1011160000,20965759526.11596,2.438748487875748,139.72999564919178
1011170000,20965976869.805645,2.438883843953649,139.73775098118693
1011180000,20966194213.59422,2.4390191986899756,139.74550623631558
1011190000,20966411557.481693,2.4391545520846845,139.75326141457515
1011200000,20966628901.468063,2.439289904137998,139.76101651597844
1011210000,20966846245.55332,2.4394252548497377,139.76877154051522
1011220000,20967063589.737476,2.439560604219993,139.7765264881906
1011230000,20967280934.020515,2.439695952248853,139.7842813590097
1011240000,20967498278.402447,2.4398312989362734,139.79203615296996
1011250000,20967715622.883266,2.439966644282343,139.7997908700765
1011260000,20967932967.46297,2.4401019882870174,139.80754551032675
1011270000,20968150312.141567,2.4402373309503864,139.81530007372584
1011280000,20968367656.91905,2.4403726722724044,139.8230545602712
1011290000,20968585001.795406,2.4405080122532063,139.83080896997052
1011300000,20968802346.770657,2.440643350892702,139.83856330281867
1011310000,20969019691.844788,2.440778688191026,139.84631755882333
1011320000,20969237037.0178,2.4409140241480887,139.85407173797938
1011330000,20969454382.28969,2.441049358764024,139.8618258402945
1011340000,20969671727.66046,2.4411846920387874,139.86957986576613
1011350000,20969889073.13011,2.4413200239724233,139.87733381439682
1011360000,20970106418.69864,2.441455354564977,139.88508768618914
1011370000,20970323764.366047,2.4415906838164476,139.89284148114308
1011380000,20970541110.132324,2.4417260117269253,139.90059519926376
1011390000,20970758455.997482,2.4418613382963197,139.90834884054607
1011400000,20970975801.96151,2.4419966635248107,139.91610240500023
1011410000,20971193148.024418,2.4421319874122633,139.92385589261858
1011420000,20971410494.186188,2.442267309958812,139.93160930340878
1011430000,20971627840.446835,2.4424026311644567,139.93936263737083
1011440000,20971845186.80635,2.4425379510291974,139.94711589450475
1011450000,20972062533.264732,2.442673269553078,139.95486907481308
1011460000,20972279879.821983,2.4428085867361444,139.96262217829837
1011470000,20972497226.478104,2.442943902578441,139.9703752049632
1011480000,20972714573.23309,2.443079217079967,139.97812815480756
1011490000,20972931920.08694,2.4432145302406783,139.9858810278289
1011500000,20973149267.03965,2.4433498420607087,139.99363382403487
1011510000,20973366614.09123,2.4434851525400583,140.0013865434255
1011520000,20973583961.24167,2.443620461678682,140.0091391859982
1011530000,20973801308.49097,2.4437557694767147,140.01689175176068
1011540000,20974018655.83913,2.4438910759340664,140.0246442407078
1011550000,20974236003.286148,2.4440263810508713,140.03239665284724
1011560000,20974453350.832024,2.444161684827129,140.040148988179
1011570000,20974670698.47676,2.444296987262885,140.04790124670564
1011580000,20974888046.220352,2.444432288358049,140.05565342842203
1011590000,20975105394.0628,2.4445675881128,140.06340553333843
1011600000,20975322742.0041,2.444702886527004,140.07115756144714
1011610000,20975540090.044254,2.4448381836008397,140.0789095127584
1011620000,20975757438.183258,2.4449734793342626,140.08666138726966
1011630000,20975974786.42112,2.4451087737272728,140.0944131849809
1011640000,20976192134.757828,2.445244066780048,140.10216490590238
1011650000,20976409483.193386,2.445379358492366,140.1099165500213
1011660000,20976626831.72779,2.4455146488644495,140.11766811735043
1011670000,20976844180.361042,2.445649937896254,140.12541960788724
1011680000,20977061529.093143,2.445785225587824,140.13317102163427
1011690000,20977278877.924088,2.4459205119391147,140.14092235858897
1011700000,20977496226.853878,2.4460557969502608,140.148673618759
1011710000,20977713575.88251,2.4461910806212614,140.1564248021444
1011720000,20977930925.009987,2.4463263629520724,140.16417590874255
1011730000,20978148274.236305,2.4464616439428277,140.17192693856117
1011740000,20978365623.561462,2.4465969235934826,140.1796778915977
1011750000,20978582972.98546,2.446732201904037,140.1874287678521
1011760000,20978800322.508297,2.4468674788745797,140.19517956732955
1011770000,20979017672.12997,2.4470027545051116,140.20293029003
1011780000,20979235021.850483,2.4471380287957216,140.21068093595858
1011790000,20979452371.669827,2.447273301746276,140.21843150510762
1011800000,20979669721.58801,2.4474085733569977,140.2261819974899
1011810000,20979887071.605022,2.4475438436277526,140.23393241309776
1011820000,20980104421.720875,2.44767911255872,140.24168275194143
1011830000,20980321771.93555,2.447814380149765,140.24943301401322
1011840000,20980539122.249065,2.447949646400978,140.25718319931826
1011850000,20980756472.6614,2.448084911312447,140.26493330786167
1011860000,20980973823.172573,2.4482201748841286,140.27268333964088
1011870000,20981191173.78257,2.4483554371160667,140.28043329465845
1011880000,20981408524.49139,2.4484906980083063,140.28818317291694
1011890000,20981625875.29904,2.448625957560847,140.29593297441636
1011900000,20981843226.205517,2.448761215773689,140.3036826991567
1011910000,20982060577.210815,2.4488964726469664,140.31143234714563
1011920000,20982277928.314938,2.44903172818059,140.31918191837804
1011930000,20982495279.517883,2.4491669823746487,140.32693141285904
1011940000,20982712630.819645,2.4493022352291423,140.33468083058864
1011950000,20982929982.220234,2.449437486744116,140.3424301715694
1011960000,20983147333.71964,2.44957273691957,140.3501794358013
1011970000,20983364685.317856,2.4497079857555484,140.3579286232869
1011980000,20983582037.014896,2.449843233252096,140.3656777340288
1011990000,20983799388.810757,2.4499784794092125,140.37342676802695
1012000000,20984016740.70542,2.4501137242269433,140.38117572528392
1012010000,20984234092.69891,2.4502489677052877,140.38892460579973
1012020000,20984451444.79121,2.4503842098442905,140.39667340957692
1012030000,20984668796.98232,2.4505194506439967,140.40442213661805
1012040000,20984886149.27224,2.4506546901043613,140.41217078692057
1012050000,20985103501.660973,2.450789928225518,140.41991936049214
1012060000,20985320854.148514,2.450925165007423,140.42766785733022
1012070000,20985538206.734863,2.451060400450076,140.4354162774348
1012080000,20985755559.42002,2.45119563455361,140.44316462081355
1012090000,20985972912.203983,2.4513308673179366,140.45091288746136
1012100000,20986190265.086754,2.4514660987431895,140.4586610773859
1012110000,20986407618.06833,2.451601328829235,140.4664091905795
1012120000,20986624971.148705,2.4517365575762966,140.47415722705495
1012130000,20986842324.327885,2.4518717849842395,140.48190518680457
1012140000,20987059677.605865,2.4520070110532424,140.4896530698386
1012150000,20987277030.982647,2.452142235783172,140.49740087614936
1012160000,20987494384.45823,2.452277459174162,140.50514860574452
1012170000,20987711738.032608,2.4524126812261673,140.51289625862154
1012180000,20987929091.705788,2.452547901939323,140.52064383478807
1012190000,20988146445.47776,2.452683121313538,140.52839133423902
1012200000,20988363799.34853,2.4528183393488585,140.53613875697692
1012210000,20988581153.318096,2.452953556045373,140.5438861030069
1012220000,20988798507.38645,2.4530887714030816,140.55163337232898
1012230000,20989015861.553604,2.4532239854220297,140.55938056494568
1012240000,20989233215.81955,2.4533591981021714,140.56712768085447
1012250000,20989450570.18428,2.453494409443597,140.57487472006045
1012260000,20989667924.647804,2.4536296194463056,140.58262168256363
1012270000,20989885279.210117,2.453764828110343,140.59036856836656
1012280000,20990102633.87122,2.453900035435753,140.5981153774718
1012290000,20990319988.631104,2.4540352414224462,140.60586210987424
1012300000,20990537343.489777,2.454170446070602,140.6136087655841
1012310000,20990754698.44724,2.454305649380175,140.62135534459884
1012320000,20990972053.50348,2.4544408513512104,140.629101846921
1012330000,20991189408.658504,2.4545760519837074,140.6368482725506
1012340000,20991406763.91231,2.4547112512777116,140.64459462149017
1012350000,20991624119.264896,2.454846449233267,140.6523408937423
1012360000,20991841474.716267,2.454981645850329,140.6600870893044
1012370000,20992058830.266415,2.455116841128987,140.6678332081816
1012380000,20992276185.91534,2.4552520350693308,140.67557925037903
1012390000,20992493541.66304,2.4553872276712254,140.683325215889
1012400000,20992710897.50952,2.45552241893485,140.69107110472174
1012410000,20992928253.454773,2.4556576088600712,140.6988169168696
1012420000,20993145609.498802,2.455792797447111,140.70656265234533
1012430000,20993362965.6416,2.455927984695792,140.71430831113872
1012440000,20993580321.883175,2.456063170606292,140.72205389326
1012450000,20993797678.22352,2.4561983551786115,140.7297993987092
1012460000,20994015034.662636,2.4563335384127503,140.73754482748626
1012470000,20994232391.200523,2.456468720308708,140.74529017959122
1012480000,20994449747.837173,2.4566039008665745,140.7530354550292
1012490000,20994667104.572594,2.4567390800863493,140.76078065380017
1012500000,20994884461.40678,2.4568742579679883,140.7685257759016
1012510000,20995101818.33973,2.4570094345115803,140.77627082133858
1012520000,20995319175.37145,2.457144609717215,140.78401579011626
1012530000,20995536532.501926,2.4572797835848026,140.7917606822295
1012540000,20995753889.73117,2.4574149561144774,140.79950549768597
1012550000,20995971247.059174,2.457550127306195,140.80725023648313
1012560000,20996188604.48594,2.4576852971599545,140.81499489862097
1012570000,20996405962.011463,2.4578204656758906,140.82273948410716
1012580000,20996623319.635746,2.4579556328539143,140.8304839929366
1012590000,20996840677.358784,2.4580907986941587,140.83822842511694
1012600000,20997058035.18058,2.4582259631965346,140.84597278064308
1012610000,20997275393.101135,2.4583611263612215,140.85371705952525
1012620000,20997492751.120445,2.45849628818804,140.86146126175322
1012630000,20997710109.238503,2.458631448677213,140.86920538733978
1012640000,20997927467.45532,2.4587666078286072,140.87694943627724
1012650000,20998144825.770885,2.4589017656424015,140.88469340857586
1012660000,20998362184.185204,2.4590369221185058,140.8924373042305
1012670000,20998579542.698265,2.45917207725701,140.90018112324628
1012680000,20998796901.31008,2.4593072310578687,140.90792486562066
1012690000,20999014260.020645,2.4594423835212167,140.9156685313613
1012700000,20999231618.829956,2.4595775346470536,140.92341212046819
1012710000,20999448977.73801,2.4597126844352455,140.93115563293367
1012720000,20999666336.744812,2.4598478328860605,140.93889906877308
1012730000,20999883695.850353,2.459982979999364,140.94664242797876
1012740000,21000101055.054646,2.460118125775246,140.9543857105558
1012750000,21000318414.357674,2.460253270213706,140.96212891650424
1012760000,21000535773.759445,2.4603884133148335,140.96987204582916
1012770000,21000753133.259956,2.4605235550784945,140.9776150985229
1012780000,21000970492.859203,2.460658695504913,140.98535807459825
1012790000,21001187852.557194,2.460793834593998,140.9931009740501
1012800000,21001405212.35392,2.460928972345796,141.000843796881
1012810000,21001622572.249382,2.4610641087603504,141.0085865430935
1012820000,21001839932.243576,2.4611992438376618,141.0163292126876
1012830000,21002057292.33651,2.4613343775778187,141.02407180566843
1012840000,21002274652.52817,2.4614695099807777,141.03181432203343
1012850000,21002492012.81857,2.4616046410465824,141.03955676178515
1012860000,21002709373.2077,2.461739770775278,141.04729912492616
1012870000,21002926733.695553,2.4618748991668644,141.05504141145644
1012880000,21003144094.282143,2.462010026221386,141.06278362137857
1012890000,21003361454.967457,2.4621451519388877,141.0705257546951
1012900000,21003578815.7515,2.46228027631937,141.07826781140602
1012910000,21003796176.63427,2.462415399362876,141.0860097915139
1012920000,21004013537.615765,2.4625505210693626,141.09375169501618
1012930000,21004230898.695984,2.462685641438963,141.10149352192053
1012940000,21004448259.874928,2.4628207604716774,141.10923527222695
1012950000,21004665621.15259,2.462955878167416,141.11697694593033
1012960000,21004882982.52898,2.4630909945263584,141.1247185430409
1012970000,21005100344.00409,2.4632261095484593,141.1324600635561
1012980000,21005317705.577915,2.4633612232337634,141.14020150747848
1012990000,21005535067.25046,2.4634963355823154,141.1479428748106
1013000000,21005752429.021725,2.4636314465941154,141.1556841655525
1013010000,21005969790.891705,2.4637665562692077,141.16342537970667
1013020000,21006187152.8604,2.463901664607548,141.1711665172706
1013030000,21006404514.92781,2.4640367716092704,141.17890757825194
1013040000,21006621877.093937,2.464171877274285,141.1866485626456
1013050000,21006839239.358776,2.4643069816027263,141.1943894704592
1013060000,21007056601.722324,2.464442084594549,141.20213030169026
1013070000,21007273964.184586,2.4645771862498433,141.20987105634384
1013080000,21007491326.745552,2.4647122865686084,141.21761173441996
1013090000,21007708689.40523,2.4648473855508,141.22535233591606
1013100000,21007926052.163616,2.4649824831965077,141.23309286083725
1013110000,21008143415.020714,2.46511757950582,141.24083330918864
1013120000,21008360777.97651,2.465252674478648,141.24857368096514
1013130000,21008578141.031017,2.465387768115126,141.2563139761744
1013140000,21008795504.184227,2.46552286041512,141.26405419480875
1013150000,21009012867.436134,2.4656579513788524,141.271794336881
1013160000,21009230230.786747,2.465793041006235,141.279534402386
1013170000,21009447594.236065,2.4659281292973114,141.28727439132632
1013180000,21009664957.78408,2.4660632162521274,141.29501430370453
1013190000,21009882321.43079,2.4661983018706373,141.30275413951807
1013200000,21010099685.176205,2.4663333861529755,141.3104938987746
1013210000,21010317049.020313,2.4664684690990972,141.3182335814716
1013220000,21010534412.96312,2.466603550709092,141.32597318761412
1013230000,21010751777.00462,2.4667386309829156,141.33371271719966
1013240000,21010969141.144814,2.4668737099206113,141.34145217023075
1013250000,21011186505.383705,2.4670087875222695,141.34919154671252
1013260000,21011403869.721287,2.467143863787756,141.35693084663728
1013270000,21011621234.157555,2.467278938717294,141.36467007001784
1013280000,21011838598.69252,2.4674140123107944,141.37240921684906
1013290000,21012055963.32617,2.4675490845683012,141.38014828713352
1013300000,21012273328.058514,2.4676841554899047,141.38788728087633
1013310000,21012490692.889538,2.4678192250755147,141.39562619807236
1013320000,21012708057.819256,2.4679542933252656,141.4033650387293
1013330000,21012925422.847652,2.4680893602391123,141.4111038028446
1013340000,21013142787.974735,2.4682244258171,141.4188424904208
1013350000,21013360153.200504,2.468359490059273,141.42658110146044
1013360000,21013577518.524956,2.4684945529656765,141.43431963596612
1013370000,21013794883.94809,2.4686296145362654,141.44205809393526
1013380000,21014012249.4699,2.4687646747711285,141.44979647537298
1013390000,21014229615.090393,2.4688997336702667,141.45753478027927
1013400000,21014446980.809563,2.4690347912336796,141.46527300865415
1013410000,21014664346.62741,2.4691698474614565,141.47301116050272
1013420000,21014881712.543938,2.4693049023535973,141.480749235825
1013430000,21015099078.55914,2.469439955910102,141.48848723462095
1013440000,21015316444.673016,2.46957500813106,141.49622515689572
1013450000,21015533810.885567,2.4697100590164274,141.50396300264674
1013460000,21015751177.19679,2.4698451085662025,141.51170077187402
1013470000,21015968543.60668,2.4699801567805655,141.51943846458778
1013480000,21016185910.11525,2.470115203659426,141.5271760807829
1013490000,21016403276.722485,2.4702502492027847,141.5349136204594
1013500000,21016620643.428387,2.47038529341073,141.5426510836224
1013510000,21016838010.23296,2.470520336283308,141.5503884702744
1013520000,21017055377.1362,2.470655377820473,141.55812578041292
1013530000,21017272744.138107,2.4707904180223146,141.56586301404303
1013540000,21017490111.238674,2.470925456888788,141.57360017116218
1013550000,21017707478.437912,2.4710604944200267,141.58133725177805
1013560000,21017924845.73581,2.4711955306159425,141.58907425588552
1013570000,21018142213.13237,2.4713305654766238,141.5968111834897
1013580000,21018359580.62759,2.4714655990020713,141.6045480345906
1013590000,21018576948.22147,2.471600631192329,141.61228480919078
1013600000,21018794315.914013,2.471735662047442,141.6200215072928
1013610000,21019011683.705208,2.4718706915674096,141.62775812889663
1013620000,21019229051.595066,2.4720057197522776,141.63549467400486
1013630000,21019446419.58358,2.472140746602045,141.64323114261748
1013640000,21019663787.670746,2.4722757721167565,141.65096753473705
1013650000,21019881155.856567,2.472410796296413,141.65870385036357
1013660000,21020098524.14104,2.4725458191411027,141.66644008950215
1013670000,21020315892.52417,2.472680840650782,141.67417625215023
1013680000,21020533261.00595,2.472815860825494,141.68191233831038
1013690000,21020750629.58638,2.472950879665285,141.68964834798516
1013700000,21020967998.26546,2.473085897170199,141.6973842811771
1013710000,21021185367.043186,2.473220913340236,141.70512013788624
1013720000,21021402735.91956,2.473355928175396,141.71285591811255
1013730000,21021620104.89458,2.473490941675723,141.7205916218586
1013740000,21021837473.96825,2.473625953841263,141.72832724912695
1013750000,21022054843.14056,2.4737609646720595,141.73606279992015
1013760000,21022272212.41152,2.473895974168113,141.7437982742382
1013770000,21022489581.781113,2.4740309823294235,141.7515336720811
1013780000,21022706951.249355,2.4741659891560355,141.75926899345143
1013790000,21022924320.81624,2.474300994648038,141.76700423835428
1013800000,21023141690.48176,2.4744359988053426,141.77473940678453
1013810000,21023359060.245914,2.474571001628038,141.78247449874732
1013820000,21023576430.108715,2.474706003116213,141.79020951424775
1013830000,21023793800.07015,2.474841003269779,141.7979444532807
1013840000,21024011170.130215,2.4749760020887805,141.80567931584875
1013850000,21024228540.288925,2.475110999573307,141.813414101957
1013860000,21024445910.54626,2.475245995723358,141.82114881160544
1013870000,21024663280.90223,2.475380990538934,141.8288834447941
1013880000,21024880651.356834,2.475515984020124,141.83661800152805
1013890000,21025098021.910072,2.4756509761668837,141.84435248180478
1013900000,21025315392.561935,2.475785966979257,141.85208688562682
1013910000,21025532763.312428,2.4759209564573337,141.8598212129993
1013920000,21025750134.16155,2.4760559446010246,141.86755546391709
1013930000,21025967505.1093,2.476190931410419,141.8752896383853
1013940000,21026184876.155674,2.4763259168856058,141.8830237364091
1013950000,21026402247.30067,2.4764609010265404,141.89075775798585
1013960000,21026619618.544296,2.4765958838331787,141.89849170311305
1013970000,21026836989.886547,2.476730865305699,141.90622557180092
1013980000,21027054361.327415,2.476865845444056,141.9139593640469
1013990000,21027271732.866905,2.477000824248251,141.92169307985097
1014000000,21027489104.505016,2.477135801718328,141.9294267192157
1014010000,21027706476.24175,2.477270777854331,141.93716028214368
1014020000,21027923848.077095,2.4774057526562605,141.94489376863487
1014030000,21028141220.011063,2.4775407261242064,141.9526271786944
1014040000,21028358592.043644,2.4776756982580785,141.96036051231715
1014050000,21028575964.174847,2.477810669058011,141.9680937695108
1014060000,21028793336.404655,2.4779456385239595,141.9758269502728
1014070000,21029010708.733086,2.478080606656058,141.9835600546108
1014080000,21029228081.160122,2.478215573454172,141.99129308251713
1014090000,21029445453.685772,2.4783505389184364,141.99902603399948
1014100000,21029662826.31003,2.478485503048895,142.0067589090604
1014110000,21029880199.032906,2.4786204658454585,142.0144917076948
1014120000,21030097571.85438,2.4787554273082613,142.0222244299103
1014130000,21030314944.774467,2.478890387437303,142.02995707570693
1014140000,21030532317.793163,2.479025346232584,142.0376896450847
1014150000,21030749690.910465,2.4791603036941487,142.04542213804615
1014160000,21030967064.126366,2.4792952598220417,142.05315455459385
1014170000,21031184437.440876,2.479430214616263,142.0608868947278
